tree_id,longitude,latitude,common,scientific,link,health,notes,memorial
485,-76.486523,42.474035,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,,
486,-76.486447,42.474006,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
487,-76.486395,42.473934,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,5,Roughwood,
488,-76.486354,42.473868,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
489,-76.486374,42.473705,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,4,,
490,-76.486602,42.473807,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
491,-76.486679,42.473838,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
492,-76.486654,42.473951,Apple,Malus,https://en.wikipedia.org/wiki/Apple,5,,
493,-76.486699,42.474088,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
494,-76.486842,42.474008,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,5,,
495,-76.486848,42.474203,Mulberry,Morus,https://en.wikipedia.org/wiki/Morus_(plant),4,,
496,-76.486868,42.474220,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,,
497,-76.486940,42.474324,Juniper,Juniperus communis,https://en.wikipedia.org/wiki/Juniperus_communis,3,,
498,-76.486739,42.474508,Seven Son's Flower,Heptacodium miconioides,https://en.wikipedia.org/wiki/Heptacodium,2,,
499,-76.486862,42.474677,Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,4,Cherry. Need to check this tree,
500,-76.486811,42.474727,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
501,-76.486730,42.474721,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
502,-76.486673,42.474697,Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,3,Cherry. Need to check this tree,
503,-76.486630,42.474748,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,5,,
504,-76.486504,42.474777,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
505,-76.486448,42.474819,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
506,-76.486318,42.474845,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,4,,
507,-76.486251,42.474882,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,4,,
508,-76.486151,42.474926,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,5,,
509,-76.486284,42.475085,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
510,-76.486336,42.475056,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,5,,
511,-76.486462,42.475032,Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,2,Cherry Need to check this tree Also diseased,
512,-76.486633,42.474943,Serviceberry,Amelanchier,https://en.wikipedia.org/wiki/Amelanchier,2,,
513,-76.486757,42.474933,Magnolia,Magnolia,https://en.wikipedia.org/wiki/Magnolia,5,Star,
514,-76.486910,42.474878,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,4,,
515,-76.487160,42.474872,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
516,-76.487225,42.474854,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
517,-76.487405,42.474879,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,Sprayed,
518,-76.487563,42.474863,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,4,,
519,-76.487671,42.474878,Cherry Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,5,,
520,-76.487697,42.474874,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,0,,
521,-76.487876,42.474959,Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,4,Cherry Need to check this tree,
522,-76.487934,42.474866,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,3,Cockspur,
523,-76.488019,42.474977,American Sycamore,Platanus occidentalis,https://en.wikipedia.org/wiki/Platanus_occidentalis,3,,
524,-76.488119,42.474985,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,4,,
525,-76.488291,42.474884,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,5,,
526,-76.488309,42.474975,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,4,,
527,-76.488392,42.474923,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
528,-76.488426,42.474926,Japanese Cherry,Prunus serrulata,https://en.wikipedia.org/wiki/Prunus_serrulata,2,,
529,-76.488392,42.474840,Japanese Cherry,Prunus serrulata,https://en.wikipedia.org/wiki/Prunus_serrulata,2,,
530,-76.488477,42.474821,Burning Bush,Euonymus,https://en.wikipedia.org/wiki/Euonymus,1,,
531,-76.488617,42.474863,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,4,,
532,-76.488685,42.474855,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,5,,
533,-76.488832,42.474833,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,4,,
534,-76.488925,42.474887,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,2,,
535,-76.488946,42.474572,Japanese Cherry,Prunus serrulata,https://en.wikipedia.org/wiki/Prunus_serrulata,4,,
536,-76.488938,42.474540,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,5,,
537,-76.489017,42.474545,Japanese Cherry,Prunus serrulata,https://en.wikipedia.org/wiki/Prunus_serrulata,4,,
538,-76.489048,42.474476,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,4,,
539,-76.488892,42.474265,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
540,-76.488775,42.474101,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
541,-76.488938,42.474030,Northern Red Oak,Quercus rubra,https://en.wikipedia.org/wiki/Quercus_rubra,5,,
542,-76.488935,42.473969,Honey Locust,Gleditsia triacanthos,https://en.wikipedia.org/wiki/Honey_locust,5,,
543,-76.488883,42.473863,Littleleaf Linden,Tilia cordata,https://en.wikipedia.org/wiki/Tilia_cordata,5,,
544,-76.488770,42.473802,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,Cluster,
545,-76.488726,42.473804,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,Siberian,
546,-76.488680,42.473824,Arborvitae,Thuja,https://en.wikipedia.org/wiki/Thuja,5,,
547,-76.488706,42.473772,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,,
548,-76.488753,42.473748,Cypress,Cupressus,https://en.wikipedia.org/wiki/Cupressus,5,Sawara,
549,-76.488786,42.473746,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,3,,
550,-76.488868,42.473703,Eastern Red Cedar,Juniperus communis,https://en.wikipedia.org/wiki/Juniperus_communisus virginiana,5,,
551,-76.488752,42.473568,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,5,,
552,-76.488657,42.473490,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,4,,
553,-76.488629,42.473631,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,5,,
554,-76.488575,42.473650,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,5,,
555,-76.488502,42.473755,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,3,,
556,-76.488534,42.473778,Viburnum,Viburnum,https://en.wikipedia.org/wiki/Viburnum,5,Japanese Snowball picatum,
557,-76.488568,42.473832,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
558,-76.488587,42.473851,Common Boxwood,Buxus sempervirens,https://en.wikipedia.org/wiki/Buxus_sempervirens,4,,
559,-76.488499,42.473911,Viburnum,Viburnum,https://en.wikipedia.org/wiki/Viburnum,5,Japanese Snowball picatum,
560,-76.488553,42.473957,Serviceberry,Amelanchier,https://en.wikipedia.org/wiki/Amelanchier,4,Downy,
561,-76.488649,42.473950,Japanese Cherry,Prunus serrulata,https://en.wikipedia.org/wiki/Prunus_serrulata,5,,
562,-76.488592,42.474081,EasternWhite Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,3,,
563,-76.488566,42.474178,Japanese Weeping Cherry,Prunus serrulata,https://en.wikipedia.org/wiki/Prunus_serrulata,3,,
564,-76.488519,42.474130,Quaking Aspen,Populus tremuloides,https://en.wikipedia.org/wiki/Populus_tremuloides,5,,
565,-76.488496,42.474144,Serviceberry,Amelanchier,https://en.wikipedia.org/wiki/Amelanchier,3,,
566,-76.488493,42.474156,Serviceberry,Amelanchier,https://en.wikipedia.org/wiki/Amelanchier,3,,
567,-76.488481,42.474167,Serviceberry,Amelanchier,https://en.wikipedia.org/wiki/Amelanchier,3,,
568,-76.488476,42.474179,Serviceberry,Amelanchier,https://en.wikipedia.org/wiki/Amelanchier,3,,
569,-76.488497,42.474237,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,4,,
570,-76.488480,42.474281,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,3,,
571,-76.488446,42.474385,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,3,,
572,-76.488509,42.474338,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,3,,
573,-76.488574,42.474351,Norway Maple,Acer platanoides,https://en.wikipedia.org/wiki/Acer_platanoides,4,,
574,-76.488606,42.474379,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,,
575,-76.488626,42.474404,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,4,,
576,-76.488635,42.474377,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
577,-76.488660,42.474385,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,,
578,-76.488708,42.474392,Japanese Cherry,Prunus serrulata,https://en.wikipedia.org/wiki/Prunus_serrulata,1,,
579,-76.488742,42.474430,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
580,-76.488655,42.474445,Ninebark,Physocarpus,https://en.wikipedia.org/wiki/Physocarpus,5,Bush,
581,-76.488638,42.474538,Fern Leaf Buckthorn,Rhamnus frangula,https://en.wikipedia.org/wiki/Frangula_alnus,5,,
582,-76.488662,42.474534,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,,
583,-76.488733,42.474603,Burning Bush,Euonymus,https://en.wikipedia.org/wiki/Euonymus,5,,
584,-76.488769,42.474606,Magnolia,Magnolia,https://en.wikipedia.org/wiki/Magnolia,5,,
585,-76.488740,42.474623,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
586,-76.488689,42.474634,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,5,,
587,-76.488490,42.474592,Cypress,Cupressus,https://en.wikipedia.org/wiki/Cupressus,5,Sawara,
588,-76.488471,42.474617,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,5,,
589,-76.488332,42.474669,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,4,,
590,-76.488262,42.474680,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,5,,
591,-76.488054,42.474646,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,5,,
592,-76.488036,42.474723,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,5,,
593,-76.487911,42.474704,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,3,Flowering,
594,-76.487760,42.474675,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,2,Cockspur,
595,-76.487732,42.474630,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,4,,
596,-76.487665,42.474622,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,4,,
597,-76.487640,42.474480,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,4,,
598,-76.487684,42.474486,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
599,-76.487724,42.474491,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
600,-76.487726,42.474472,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
601,-76.487730,42.474449,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,2,Black,
602,-76.487830,42.474472,Norway Maple,Acer platanoides,https://en.wikipedia.org/wiki/Acer_platanoides,4,,
603,-76.487893,42.474476,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,5,,
604,-76.487911,42.474494,Littleleaf Linden,Tilia cordata,https://en.wikipedia.org/wiki/Tilia_cordata,5,,
605,-76.487913,42.474533,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,3,,
606,-76.488018,42.474530,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,4,Red leaves,
607,-76.487985,42.474386,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,3,,
608,-76.487926,42.474338,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,4,,
609,-76.487851,42.474208,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,5,,
610,-76.487947,42.474141,Viburnum,Viburnum,https://en.wikipedia.org/wiki/Viburnum,5,Japanese Snowball picatum,
611,-76.488018,42.474139,Cypress,Cupressus,https://en.wikipedia.org/wiki/Cupressus,4,Lawson's,
612,-76.488120,42.474254,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,4,,
613,-76.488148,42.474248,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,,
614,-76.488121,42.474326,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,3,,
615,-76.488094,42.474434,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,5,,
616,-76.488166,42.474459,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,3,,
617,-76.488246,42.474440,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,5,,
618,-76.488208,42.474394,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,4,,
619,-76.488209,42.474323,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,3,,
620,-76.488267,42.474269,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,3,,
621,-76.488310,42.474277,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,4,,
622,-76.488371,42.474240,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,4,,
623,-76.488214,42.474032,Viburnum,Viburnum,https://en.wikipedia.org/wiki/Viburnum,5,Japanese Snowball picatum,
624,-76.488245,42.474015,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,,
625,-76.488266,42.474008,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
626,-76.488284,42.474002,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,4,,
627,-76.488319,42.473766,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
628,-76.488302,42.473731,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
629,-76.488282,42.473714,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,,
630,-76.488254,42.473698,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
631,-76.488390,42.473567,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,4,Kousa,
632,-76.488309,42.473510,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,4,Cluster,
633,-76.488331,42.473398,Ninebark,Physocarpus,https://en.wikipedia.org/wiki/Physocarpus,5,Bush,
634,-76.488246,42.473397,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
635,-76.488183,42.473351,Bayberry,Myrica,https://en.wikipedia.org/wiki/Myrica,4,,
636,-76.488151,42.473285,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,,
637,-76.488099,42.473195,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
638,-76.488019,42.473098,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
639,-76.487988,42.473009,Red Pine,Pinus resinosa,https://en.wikipedia.org/wiki/Pinus_resinosa,3,,
640,-76.488081,42.473063,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,,
641,-76.488079,42.473026,Red Pine,Pinus resinosa,https://en.wikipedia.org/wiki/Pinus_resinosa,4,,
642,-76.488157,42.472992,Red Pine,Pinus resinosa,https://en.wikipedia.org/wiki/Pinus_resinosa,1,,
643,-76.488265,42.473060,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
644,-76.488294,42.473094,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
645,-76.488379,42.473224,Honey Locust,Gleditsia triacanthos,https://en.wikipedia.org/wiki/Honey_locust,5,,
646,-76.488408,42.473275,Magnolia,Magnolia,https://en.wikipedia.org/wiki/Magnolia,4,Star,
647,-76.488408,42.473373,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,5,,
648,-76.488459,42.473322,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
649,-76.488533,42.473357,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
650,-76.488509,42.473286,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
651,-76.488526,42.473255,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,5,,
652,-76.488708,42.473275,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
653,-76.488716,42.473179,Ash,Fraxinus,https://en.wikipedia.org/wiki/Fraxinus,5,White,
654,-76.488771,42.473249,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,4,Cockspur,
655,-76.488842,42.473266,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
656,-76.488878,42.473285,Arborvitae,Thuja,https://en.wikipedia.org/wiki/Thuja,5,,
657,-76.488894,42.473297,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
658,-76.488907,42.473306,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
659,-76.488826,42.473420,Seven Son's Flower,Heptacodium miconioides,https://en.wikipedia.org/wiki/Heptacodium,5,,
660,-76.488869,42.473531,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,2,,
661,-76.488955,42.473492,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,5,,
662,-76.488962,42.473531,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,2,,
663,-76.489020,42.473511,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,Siberian,
664,-76.489015,42.473524,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
665,-76.489026,42.473540,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,3,,
666,-76.489038,42.473553,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,4,,
667,-76.489077,42.473490,Arborvitae,Thuja,https://en.wikipedia.org/wiki/Thuja,4,,
668,-76.489090,42.473509,Arborvitae,Thuja,https://en.wikipedia.org/wiki/Thuja,4,,
669,-76.489151,42.473546,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,,
670,-76.489102,42.473582,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,5,,
671,-76.489059,42.473569,Japanese Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,Green,
672,-76.489061,42.473580,Cypress,Cupressus,https://en.wikipedia.org/wiki/Cupressus,3,Sawara,
673,-76.489034,42.473597,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,5,,
674,-76.489038,42.473643,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,5,,
675,-76.489063,42.473629,Black Gum,Nyssa sylvatica,https://en.wikipedia.org/wiki/Nyssa_sylvatica,5,,
676,-76.489125,42.473623,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,4,,
677,-76.489171,42.473719,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,4,,
678,-76.489235,42.473874,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,5,,
679,-76.489060,42.474113,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
680,-76.489127,42.474200,Catalpa,Catalpa,https://en.wikipedia.org/wiki/Catalpa,5,,
681,-76.489203,42.474208,American Sycamore,Platanus occidentalis,https://en.wikipedia.org/wiki/Platanus_occidentalis,4,,
682,-76.489328,42.474367,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,Siberian,
683,-76.489301,42.474403,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,Southern,
684,-76.489192,42.474377,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,,
685,-76.489131,42.474469,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,Cluster of 3,
686,-76.489156,42.474485,Cypress,Cupressus,https://en.wikipedia.org/wiki/Cupressus,4,Sawara,
